22-4-18;0;26.5;15:28;14.1;5:24;20;96.5;41.4;70.5;0.9;228.8;21.4;0.4;3.96
21-4-18;0;24.1;13:26;14.1;2:38;18.7;90;42.9;68.9;1.1;47.3;13;0.8;2.95
20-4-18;0;25.6;13:28;11.2;5:40;17.9;96;37.8;65.7;1.8;85.1;24.1;0;4.63
19-4-18;0;27.6;15:18;9.7;5:46;18.4;90.6;28.7;59;1.2;66.2;26.3;0;4.83
18-4-18;0;28.1;14:46;8.7;5:20;17.9;96.6;28.1;60.5;1.2;73.1;26.5;0;4.87
17-4-18;0;25.8;16:2;7.8;6:0;16.2;100;23;68.9;0.9;50.2;26.1;0.2;4.32
16-4-18;0;20.3;14:52;8.2;4:36;13.8;100;48.2;80.5;1.1;223.7;24.5;0;3.57
15-4-18;0;20.1;13:12;9.6;2:50;14.1;100;48.1;87.1;1.7;241.1;14.5;6.8;2.82
14-4-18;0;21.7;15:32;4.2;5:0;12.9;100;43.4;78.7;1.3;225.5;24.5;0;3.71
13-4-18;0;16.2;15:10;6.4;6:4;10.5;100;59.5;88.6;1.1;88.3;13.1;1.4;2.06
12-4-18;0;14.3;11:54;6.8;1:24;10.5;99.4;75.8;91.7;1.6;218.5;6;12.2;1.25
11-4-18;0;18;15:42;7.4;5:56;11.8;95.2;30.7;68;2.5;249.3;17.5;0;3.51
10-4-18;0;14.3;15:18;7.6;0:48;10.5;100;70.6;91;2.5;235.1;5.4;26.8;1.37
9-4-18;0;16.9;14:30;6.2;5:22;11.3;97.3;37.9;71.2;2.5;236.4;21.6;0;3.46
8-4-18;0;18.4;15:22;9.2;23:40;13;100;47.4;79;2.6;239.9;13.9;0.4;2.85
7-4-18;0;17.3;13:52;9.9;22:46;12.3;100;52.8;86.6;1.6;238.6;13.9;14;2.4
6-4-18;0;23.8;14:40;9.3;2:16;15.2;84.3;36.8;63.5;1.8;236;18;0;3.84
5-4-18;0;25.3;16:12;7.2;5:4;16;97;26.8;58.7;1.5;63.9;22.4;0;4.25
4-4-18;0;21.8;15:12;9.3;23:34;15.4;97.6;33.4;71.6;1.7;232.7;21.4;0;3.78
3-4-18;0;22;14:22;11.2;5:50;15.7;100;43.6;78;2.2;226.2;16.7;0;3.4
2-4-18;0;21.5;14:2;6.8;6:20;14.5;94.8;38.7;65.8;1.8;234.3;22.7;0.2;3.78
1-4-18;0;23.5;14:54;5.2;5:46;13.7;96.4;25.2;59.2;1.7;76.9;20.9;0;4.05
31-3-18;0;19.8;15:30;5.8;5:48;12.2;100;30.7;70;1.1;238.7;20.9;0;3.16
30-3-18;0;17.5;14:40;7;1:30;11.9;94.1;35.8;72.2;2.6;239.2;16.6;0.6;3.23
29-3-18;0;19.7;15:28;6.7;5:34;13;100;43.1;75;1.7;225.5;19.5;0;3.14
28-3-18;0;25.2;15:4;6.4;6:22;15.2;100;35.3;74;0.8;64.6;22.8;0;3.51
27-3-18;0;23.7;15:20;4.4;5:46;13.3;100;36.4;75.2;0.5;63.2;22.9;0;3.11
26-3-18;0;19.5;15:32;2.7;6:8;11.3;99.5;37.2;72.2;0.8;210.2;22.7;0;2.96
25-3-18;0;16.7;16:30;5.9;23:36;10.4;100;51.6;87.3;1;207.9;9.6;9.2;1.76
24-3-18;0;16.9;16:14;6.1;6:34;12.4;99.5;34.2;62.1;2.8;262.9;20.2;5;3.36
23-3-18;0;13.6;21:52;1.6;5:4;9.2;100;65.3;92.5;1.9;243.6;10.6;4.2;1.66
22-3-18;0;16.5;15:4;2.2;4:20;9.7;95.6;34.8;61.1;1.3;174.6;22.5;0;2.91
21-3-18;0;16.7;15:22;1.9;3:30;9.1;91.9;30.9;59.5;1.2;33.7;22.1;0;2.88
20-3-18;0;14.7;15:38;3;6:20;8.6;93.2;35.6;66.8;1.3;275.1;15.6;0.4;2.32
19-3-18;0;14.7;13:56;6.2;3:4;10.5;100;61.7;88.9;2.1;233.9;7.5;3.4;1.6
18-3-18;0;16;16:20;7;23:40;10.9;100;47.8;84.6;0.8;244.5;10;0.2;1.69
17-3-18;0;12.9;12:8;5.3;3:6;9.5;100;86.1;98.3;2;236.4;3.6;36.8;0.83
16-3-18;0;16.7;16:12;4.6;6:52;9.7;100;46;84.3;1.2;230.6;17;0.4;2.33
15-3-18;0;17.5;14:2;7.4;23:50;12.2;100;56;87.1;2;229.2;12.5;18.6;2.18
14-3-18;0;17.9;13:58;13;0:0;15.1;100;76.6;90.1;4.3;206.2;5.9;8.6;1.51
13-3-18;0;20.5;15:32;11.6;6:20;14.9;100;58.1;88.5;1.4;243.1;11;2.6;2.08
12-3-18;0;17.7;14:48;6.4;6:52;12.2;100;47.8;79.8;1.7;226.1;16.4;1;2.49
11-3-18;0;15.9;12:32;9.3;6:50;11.8;96.8;60.2;84.7;2.5;236;11.1;7.2;2.01
10-3-18;0;19.3;14:36;10.1;23:42;15.5;99.2;57.9;85.9;3.9;214.9;10.1;17;2.47
9-3-18;0;17.3;12:28;12;6:14;15.1;100;79;92;2.1;205.4;6.1;5.6;1.28
8-3-18;0;19.1;15:0;9.6;0:0;13.8;100;76.2;94.7;2;249.9;6.8;8.4;1.42
7-3-18;0;15.1;13:50;2.9;6:24;9.7;100;44.5;84.8;0.9;69.3;15.2;8.8;1.93
6-3-18;0;15.1;12:10;7.8;4:40;10.7;100;63.8;91.1;1.4;234;7.5;2.4;1.4
5-3-18;0;16.4;13:54;8.5;22:38;11.9;100;51.9;83.6;2.4;243.3;11.3;13;2.12
4-3-18;0;18.4;14:48;9.5;7:58;13.4;100;58.5;86.9;2.8;217.5;15.3;23.6;2.44
3-3-18;0;16.6;11:46;10.9;21:30;13.3;100;75.5;91.7;2.7;216.6;5;16.8;1.27
2-3-18;0;16.8;13:36;9.7;2:10;13.2;100;83.8;95.6;3.3;224.4;3.5;30.8;1
1-3-18;0;17.5;14:34;9.7;23:6;14.5;99.7;51.9;82.4;4.9;216.9;7.9;21.2;2.48
28-2-18;0;16.1;15:6;13;8:42;14.3;100;78.2;93.5;4.2;198.3;2.7;13.4;1.14
27-2-18;0;18.2;12:54;11.4;0:18;14.2;100;54.6;86;2.8;239.9;10.2;0.6;2.19
26-2-18;0;20.1;14:54;1.6;7:14;10.5;100;29.8;77.2;1.2;38;14.8;6.4;2.41
25-2-18;0;19.1;14:54;4.8;23:30;11.4;90.9;39.1;70.2;0.6;104.2;15;0;1.89
24-2-18;0;8.3;82:82;31.3;59:59;1;34.2;17;0;2.2;2.2;2.2;2.2;2.2
23-2-18;0;6.4;87:87;17.1;53:53;1.2;59;17.4;0;2.38;2.38;2.38;2.38;2.38
22-2-18;0;7.2;86:86;26;54:54;0.8;77.2;17.4;0;2;2;2;2;2
21-2-18;0;19;14:52;2.6;7:10;9.8;94.9;22.6;62.2;1;56.5;16.6;0;2.27
20-2-18;0;22.3;15:36;1.1;6:16;10.7;100;32.2;67.5;0.6;77.4;16.3;0;2.02
19-2-18;0;19.1;15:26;1.6;6:52;9.8;100;35;68.8;0.8;62.5;14.5;0;1.89
18-2-18;0;19.3;14:56;3.1;4:16;10.2;100;43.8;79.4;1;48.2;14;0.2;1.92
17-2-18;0;16.2;16:0;2.6;5:32;8.4;100;67.1;92.3;0.4;284.6;8.8;0;1.09
16-2-18;0;22;15:58;2.5;6:18;11.3;100;39.9;75.5;0.6;78.6;15.4;0;1.87
15-2-18;0;20.1;15:20;1.7;4:50;10.2;100;46.4;77.8;0.8;61.7;15;0;1.82
14-2-18;0;7.3;100:100;44.4;77:77;0.6;95.3;14.7;0;1.49;1.49;1.49;1.49;1.49
13-2-18;0;6;99:99;34.5;72:72;0.9;216.6;15;0;1.67;1.67;1.67;1.67;1.67
12-2-18;0;18.4;14:30;2;23:58;10.4;100;33;77.7;1.1;241.4;9.2;0.8;1.77
11-2-18;0;8.2;100:100;44.6;73:73;1.1;224.2;14.3;0;1.72;1.72;1.72;1.72;1.72
10-2-18;0;15.7;15:22;0;5:10;7.3;100;42.9;74.1;0.7;45.5;14.2;0;1.44
9-2-18;0;5.1;90:90;35;65:65;0.8;161.5;12.9;0;1.39;1.39;1.39;1.39;1.39
8-2-18;0;5.4;91:91;31.2;61:61;1;52.1;14.3;0;1.62;1.62;1.62;1.62;1.62
7-2-18;0;6.2;93:93;37;67:67;1.7;53;14.3;0;1.74;1.74;1.74;1.74;1.74
6-2-18;0;12.8;15:16;0.3;1:34;6.4;100;42.6;79.1;0.8;57.3;10.3;0;1.2
5-2-18;0;10.6;14:32;1.7;3:38;5.1;100;60.3;89.7;0.8;223.2;5.8;0.8;0.87
4-2-18;0;13.5;15:6;2.2;23:12;6.7;100;40.4;85.4;0.7;238.1;7.6;2;1.11
3-2-18;0;5.4;96:96;36.4;69:69;0.7;210.3;13.3;0;1.28;1.28;1.28;1.28;1.28
2-2-18;0;14.3;14:38;0.7;23:54;6.7;92.3;25.7;63;0.8;11.7;12.4;0;1.39
1-2-18;0;15.8;14:36;1.4;5:34;8.7;100;43.9;79.7;1.2;289;8.1;0;1.41
31-1-18;0;17.8;15:38;5.8;0:14;10.1;97.3;39.5;77.1;1.1;46.5;9.3;0;1.56
30-1-18;0;17.3;15:12;5.2;1:40;10.3;94;40.5;73;1.2;59.7;9.8;0;1.59
29-1-18;0;19.8;14:20;4;0:0;12.9;85.6;33.7;58;2.5;59.3;10.4;0;2.63
28-1-18;0;16.5;15:24;0.8;1:30;8.4;95.9;36.4;66.2;2;59.5;10.4;0;1.99
27-1-18;0;14.8;14:8;3.4;7:30;8.2;85.8;34.3;64.6;1.3;51;11.7;0;1.6
26-1-18;0;14.2;14:32;1.4;7:42;7.2;100;44.9;81.5;1;243.3;12.1;0.2;1.25
25-1-18;0;15.3;14:0;5.6;0:4;9.7;100;64.1;95.9;1.2;257.6;4.3;4.6;0.99
24-1-18;0;19.6;15:48;3;7:28;9.4;100;49.3;85.8;0.6;51.1;11.1;0.2;1.21
23-1-18;0;20;16:24;2.5;7:4;9.6;100;45.4;84.9;0.5;45.9;11.4;0.2;1.16
22-1-18;0;19.5;15:14;2.6;7:0;9.4;100;55.3;87.4;0.6;49.9;11.2;0;1.15
21-1-18;0;18;15:4;1.7;7:30;8.1;100;56.4;88.7;0.5;82.6;10.9;0.2;1.01
20-1-18;0;16.1;14:4;1.4;7:28;7.5;100;58.1;89;0.5;38.8;9.9;0.2;0.91
19-1-18;0;18.5;14:46;2.8;7:20;8.6;100;46.4;86.6;0.5;70.9;10.3;0;1.04
18-1-18;0;16.9;14:0;2.4;4:44;8.8;98.4;49.1;81.5;0.9;43.4;9.6;0.2;1.17
17-1-18;0;18.1;15:38;2.7;7:46;9.2;100;55.8;85.8;0.9;50.3;11.2;0;1.18
16-1-18;0;15.4;15:54;0.8;4:2;6.9;100;48.9;87;0.7;39.3;10.8;0.2;1
15-1-18;0;13.9;15:16;0;6:38;5.9;100;53.7;88.3;0.8;54.9;10.9;0.2;0.95
14-1-18;0;12.3;14:40;3.4;23:46;7.7;100;71.5;97;0.4;350;4.4;3.6;0.63
13-1-18;0;8.3;16:24;2.6;6:58;5.9;100;93.1;99.5;0.5;35.6;2.8;5.2;0.47
12-1-18;0;13.3;15:4;0.6;6:12;5.5;100;48.6;88.7;0.7;48.4;10;0.2;0.89
11-1-18;0;14.7;15:20;2.6;23:44;8;100;52.2;88.5;1.3;227.7;7.2;0.2;1.13
10-1-18;0;15.9;15:28;8;23:54;11;100;73.3;95.8;1.4;237.5;6.5;4.8;0.92
9-1-18;0;8.6;23:56;0.5;5:16;4.8;100;90.1;99.2;0.7;23;2.6;12;0.46
8-1-18;0;11.8;16:34;2.3;23:20;7;100;57.7;89.8;1.2;56.8;6.8;4.4;0.9
7-1-18;0;8.3;12:34;1.3;4:18;5;100;77.8;94.5;1;234.9;3.1;3;0.57
6-1-18;0;13.2;14:6;3.2;23:56;8.2;100;44.7;83.7;1.5;272;6.7;21;1.2
5-1-18;0;15.3;15:30;11.6;2:16;13.2;100;65.8;89.3;1.6;218.3;2.4;6.2;0.96
4-1-18;0;14.8;14:50;12;23:0;13.2;97.6;76;87.1;0.3;296;2.6;0;0.62
3-1-18;0;17.3;15:42;9;0:22;12.5;96.4;63.2;82;0.7;36;6.5;0;0.88
2-1-18;0;16.3;15:30;1.4;5:0;8;100;57.4;87.6;0.6;64.6;9.6;0.2;0.83
1-1-18;0;16.6;15:12;2.9;7:38;8.5;100;45.1;84.5;0.5;68;9.6;0.2;0.83
31-12-17;0;15.9;15:36;6.6;5:8;10.6;100;75.4;93.5;0.6;242;4;0.2;0.68
30-12-17;0;20.4;14:38;8.6;0:0;14.1;100;54.5;86.3;0.6;68.8;10.2;0;1
29-12-17;0;18.5;13:20;13.3;6:56;15.1;100;69.8;88.3;1.2;235.4;4.5;0;0.94
28-12-17;0;20.5;13:36;9.6;2:2;14.3;100;57.4;87.7;2;243.9;7.6;0;1.53
27-12-17;0;16;15:16;9.6;23:56;12.9;100;58.2;82.3;2.4;246.6;5.1;2.2;1.32
26-12-17;0;13.7;14:16;8.3;19:20;10.7;100;60.7;89.5;0.8;235.4;4.7;2;0.79
25-12-17;0;12.7;14:24;2.7;4:46;7.7;100;66.9;88.8;0.7;30.2;4;0;0.68
24-12-17;0;17.3;15:36;2.2;7:48;8.2;100;47.4;83.3;1;39.9;9.6;0.2;1.12
23-12-17;0;16.4;15:2;0.6;7:0;7.1;100;51;85.2;0.8;45;9.5;0.2;0.94
22-12-17;0;16.5;16:0;0.6;6:12;6.7;99.9;49.3;84.3;0.6;48;9.6;0;0.84
21-12-17;0;17.1;15:48;1;3:58;7.2;98.7;37.6;79.5;1;43.4;9.9;0.2;1.22
20-12-17;0;15.8;15:58;0.2;4:50;6.3;99.4;36.7;81.1;0.8;45.2;10;0.2;1.02
19-12-17;0;16.2;15:2;0;7:32;6.8;100;43.2;80.5;1;53.6;10;0;1.11
18-12-17;0;14.5;15:4;0.4;7:28;5.8;96.3;41.6;79.1;1;50.5;10;0;1.06
17-12-17;0;5.6;98:98;40.5;79:79;1;58.7;10.2;0.2;1.03;1.03;1.03;1.03;1.03
16-12-17;0;15.3;14:34;2.5;23:26;8.3;95.6;45.1;76.6;0.9;58.1;9.6;0;1
15-12-17;0;17.8;14:24;8.7;0:0;13.1;100;75.9;95;1.5;241.4;3.9;3;0.87
14-12-17;0;13.3;14:54;1.2;4:26;7.8;100;64;87.6;0.4;27.6;6.7;0;0.63
13-12-17;0;14.4;15:52;0.6;6:50;6.1;98.5;40.5;81.2;0.9;40.1;10.1;0.2;1
12-12-17;0;14.5;15:28;2.3;3:46;7.2;100;40.1;77.6;0.8;65.8;10.3;0;0.95
11-12-17;0;15.9;0:50;4.6;0:0;11.3;99.4;52.4;84.4;2.7;227.3;6.5;22.2;1.55
10-12-17;0;16.1;16:22;6;0:8;11.5;100;73.4;95;1.8;224.8;3.5;0.6;0.91
9-12-17;0;15.7;14:14;6.2;23:54;9.7;98.9;68.1;86.9;0.5;252.9;4.1;0;0.69
8-12-17;0;7.4;97:97;35.9;76:76;0.6;28.9;10.1;0;0.96;0.96;0.96;0.96;0.96
7-12-17;0;5.6;94:94;43.3;78:78;1;38.4;9.8;0;1.1;1.1;1.1;1.1;1.1
6-12-17;0;5.7;92:92;38.8;74:74;1.2;37.9;10.6;0.2;1.3;1.3;1.3;1.3;1.3
5-12-17;0;5.3;92:92;32.6;73:73;1.2;39.8;10.7;0;1.35;1.35;1.35;1.35;1.35
4-12-17;0;4.7;90:90;37.4;72:72;1.3;50;10.8;0;1.31;1.31;1.31;1.31;1.31
3-12-17;0;4.4;95:95;38.9;75:75;1.2;56.1;11;0.2;1.12;1.12;1.12;1.12;1.12
2-12-17;0;5.3;95:95;37.5;74:74;0.9;62.2;11;0;1.01;1.01;1.01;1.01;1.01
1-12-17;0;6;96:96;44.3;76:76;0.7;259.7;11;0.2;0.92;0.92;0.92;0.92;0.92
30-11-17;0;15.3;14:16;2.1;23:46;8.4;96.8;27.7;69.9;1;42.8;11.2;0;1.26
29-11-17;0;18.5;14:36;7.2;23:26;13.6;100;60.3;88.9;0.6;9.6;4.8;8.4;0.88
28-11-17;0;17.1;13:44;9.7;5:22;13.2;100;61;82;0.9;21.8;4.6;33.2;0.95
27-11-17;0;19.2;14:30;8;7:24;12.4;87.6;41.9;62.2;1;27.2;8.3;0;1.39
26-11-17;0;21.4;14:56;7.6;6:22;12.8;95.5;36.4;70.8;1.1;39.5;10.1;0;1.64
25-11-17;0;18.7;15:18;5.6;3:12;11.3;89.1;44.1;74.2;0.6;26.5;5.8;0;1.06
24-11-17;0;24.2;14:28;5.6;7:8;12.6;86.8;25.6;64.5;0.7;33.7;10.8;0;1.58
23-11-17;0;21.2;15:8;4.4;6:38;11.2;88.7;29.7;67.6;0.7;28.5;9.7;0;1.39
22-11-17;0;21.9;15:58;2.2;6:38;9.7;88.6;30.3;68.1;0.8;31.8;11.3;0;1.58
21-11-17;0;22.9;14:40;3;5:14;11;88;22.6;62.6;1.1;40.9;12.1;0;2.06
20-11-17;0;22.9;14:32;3.6;6:30;11.3;92.3;26.7;65.9;1.1;42.1;12.1;0;2
19-11-17;0;22.3;15:42;3.8;6:18;11.1;92.7;28.9;68.8;0.9;40.9;12;0;1.73
18-11-17;0;21.9;14:52;3.4;6:46;10.6;93.4;28.7;69.9;0.8;43;12.1;0;1.62
17-11-17;0;22.7;15:18;3;6:18;10.6;93.2;26.6;69.6;0.7;39.7;12.2;0;1.59
16-11-17;0;21.3;14:30;3.1;5:58;10.6;94.9;29.4;70.3;0.7;48.2;12.3;0;1.5
15-11-17;0;19.3;14:34;3.8;0:12;10.2;85.9;37.2;66.7;1.1;37.8;12.4;0;1.7
14-11-17;0;18;15:0;2.4;6:56;9.2;92.6;26.7;64.8;1;57.6;12.8;0;1.63
13-11-17;0;22;14:42;3;6:44;11;97.5;35.1;75.5;0.5;45.9;12.7;0.2;1.35
12-11-17;0;22.1;14:36;3.8;5:58;11.3;97.3;39.2;76.5;0.6;43.2;12.9;0;1.46
11-11-17;0;21.6;15:16;3.3;6:18;11.2;97.5;39;76.7;0.7;43.7;13.1;0;1.54
10-11-17;0;19.5;14:52;2.8;6:38;9.8;94.1;33.5;71.7;0.7;64.1;13.3;0;1.49
9-11-17;0;18.5;14:22;4.2;23:56;11;92.4;29.1;64.9;1.1;51.9;13.7;0;1.79
8-11-17;0;21.7;15:10;4.8;5:50;12.1;98.3;36;74.5;0.7;48.8;13.5;0.2;1.62
7-11-17;0;20.5;15:8;5.4;6:18;11.8;95.4;34.2;72.5;0.8;49.3;13.6;0;1.67
6-11-17;0;19.6;14:28;7.8;4:30;12.6;99.9;39.2;75;1.3;69;13.7;0.2;1.92
5-11-17;0;21;15:30;10.4;5:6;14.7;100;57.3;87.1;0.5;211.7;11.6;0.2;1.4
4-11-17;0;20.5;13:2;13.7;22:28;15.8;100;65.2;92.9;1.4;226.2;9.3;28.6;1.54
3-11-17;0;17.4;16:20;12.1;4:32;15.5;100;86.2;96;0.4;11.2;2.6;7.4;0.71
2-11-17;0;22.5;14:32;12.4;2:52;17.1;95.2;56.1;78.4;0.7;12.5;8.3;0;1.45
1-11-17;0;26.7;14:18;10.3;6:16;17.7;95.3;34;68.5;1.6;71;13.5;0;2.89
31-10-17;0;26.2;15:2;8.7;6:8;16.5;91.1;39.1;67;1.3;62.3;14.2;0;2.59
30-10-17;0;26.2;15:52;8.1;7:2;15.6;90.1;28.7;65;0.8;40.8;14.8;0;2.27
29-10-17;0;28.5;15:26;10.5;6:52;17.3;93.9;29.3;68.3;0.7;45.5;14.7;0;2.33
28-10-17;0;30.4;14:36;9.9;6:8;18.1;92.1;16.9;63.9;0.7;42.1;15.4;0;2.55
27-10-17;0;30.5;15:54;9.9;7:0;18.2;94.2;23.6;63.3;0.8;49.9;15;0;2.7
26-10-17;0;29;15:26;10.1;6:40;17.8;91.9;25.3;66.3;0.7;47;15;0;2.45
25-10-17;0;28.4;16:40;9.9;6:50;17.7;92.9;29.8;64.5;1;39.1;15;0;2.76
24-10-17;0;28.3;14:50;12.2;6:10;18.6;97.5;29.7;65.4;1.1;58.6;14.9;0;2.86
23-10-17;0;27;15:10;12.4;5:0;18.4;95.7;40.4;74.9;0.9;40.7;14.9;0.2;2.48
22-10-17;0;27.7;14:40;12.8;5:0;19.2;95;32.8;70.1;0.6;62.5;15.3;0;2.33
21-10-17;0;27.5;15:6;16.6;3:2;20.9;99.8;47.1;75.1;0.7;38.2;14;0;2.34
20-10-17;0;25.8;15:22;13.1;3:22;18.9;100;51.1;82.7;0.4;65;14.4;0;2.04
19-10-17;0;22.7;14:22;14.6;23:42;17.8;100;55;84.3;0.8;339.6;11.9;2;1.92
18-10-17;0;20.7;15:30;15.5;7:26;17.7;100;62.4;88.7;1.6;229.3;8.2;16.4;1.73
17-10-17;0;28.3;13:0;17.3;22:30;20.1;100;34.7;71.4;1;12.2;8.8;62.4;2.39
16-10-17;0;31.8;14:48;12.2;6:54;21.5;78.9;19.9;46.9;1.4;88.9;15.3;0;3.91
15-10-17;0;34.6;13:26;14.1;6:10;22.5;71.5;15.2;40.5;1.2;60.7;15.5;0;4.12
14-10-17;0;33.4;15:22;14.7;5:40;22.5;72.9;18.5;44.8;0.7;39.7;10.8;0;2.8
13-10-17;0;33.7;15:18;13.9;6:56;22.2;68.9;16.7;42.4;0.6;29.5;13.3;0;2.81
12-10-17;0;34.6;14:48;15.1;4:38;23.2;62.2;17.4;37.9;0.8;46.2;13.1;0;3.27
11-10-17;0;33.8;15:10;11.7;6:38;21.6;73.3;16;43.7;0.7;35.9;16.3;0;3.21
10-10-17;0;32.6;15:8;12.5;6:18;20.5;76.4;15.9;49.6;0.5;28;16.5;0;2.8
9-10-17;0;33.5;15:26;12.6;5:20;20.7;84.1;13.7;54;0.4;39.2;17;0;2.72
8-10-17;0;32.8;15:56;14.9;0:0;22.6;79.8;25.2;54.2;0.7;53.7;16.8;0;3.23
7-10-17;0;34;14:58;14.7;6:16;23.8;79.7;20.7;46.5;1.1;87;17.1;0;3.97
6-10-17;0;34.9;14:56;13.5;6:30;23.2;80.9;19.7;48.4;0.6;349.5;17.4;0;3.29
5-10-17;0;33.5;15:56;15.7;5:14;23.4;86.1;17.3;53.2;0.7;59;17.9;0;3.44
4-10-17;0;33;13:40;16.1;2:26;23.7;80.5;30.8;54.6;1;104.9;17.6;0;3.77
3-10-17;0;33.4;16:4;16;6:18;23.7;80.9;26.8;54.5;0.5;37.8;18;0;3.19
2-10-17;0;34.6;15:48;15.5;4:48;24.4;79.1;23.9;49.6;0.8;71;18.1;0;3.74
1-10-17;0;34.1;14:20;14.9;5:48;23.6;84.3;21.8;51.9;0.4;51.3;16.2;0;2.91
30-9-17;0;32.4;15:32;15.4;6:12;22.7;82.6;26.4;55.5;0.5;304.3;16.7;0;3.05
29-9-17;0;32.3;16:8;16.5;6:44;23.5;71.7;27.8;51;0.3;12;16.5;0;2.77
28-9-17;0;31.5;14:30;17.2;3:4;24;80.7;30.7;50.7;0.9;178.3;13;0;3.18
27-9-17;0;27.9;13:10;12.7;1:54;19.9;74;34.4;54.9;0.7;25.9;9.3;0;2.37
26-9-17;0;32.6;15:18;9.7;5:10;20.8;86.1;15.3;45.9;0.6;240.7;19.7;0;3.47
25-9-17;0;33.7;15:24;13.8;5:52;22.7;82.8;19.7;48.3;0.8;283.9;19.4;0;3.93
24-9-17;0;33;15:52;15.3;6:4;22.5;78.3;22.7;56.1;0.4;34.1;19.4;0;3.28
23-9-17;0;32.2;16:26;15.3;6:44;22.8;76.3;27;53.3;0.6;54.1;19.4;0;3.56
22-9-17;0;32.4;15:32;13.8;6:30;22.3;79.8;19.8;49.3;0.5;23.7;19.6;0;3.42
21-9-17;0;33;13:52;12.7;6:30;22.2;76.6;14.1;45.3;0.6;20.9;19.9;0;3.63
20-9-17;0;33;15:28;12.9;5:40;21.6;79.8;21.8;52;0.5;20.7;19.6;0;3.49
19-9-17;0;32.4;15:24;11.1;5:48;21.2;85.7;20.6;51.1;0.4;164.9;20.2;0;3.34
18-9-17;0;30.9;15:28;9;6:18;20.2;83.7;22;47.6;0.9;261.2;20.8;0;4.01
17-9-17;0;29.7;15:26;10.7;6:32;19.3;82.1;20.2;50;0.8;277.9;21.2;0;3.85
16-9-17;0;28.4;15:52;9;5:58;18.7;85.9;18.7;49.5;1.1;238.4;21.3;0;4.11
15-9-17;0;30.4;14:32;13.4;23:46;21.7;82.3;17;45.8;1.3;234.7;21.5;0;4.64
14-9-17;0;34.2;15:12;15.5;6:6;24.2;81.5;20;49;1.1;240.8;20.2;0;4.69
13-9-17;0;37.2;15:12;14.9;5:8;25.6;68.9;16.4;38.9;0.7;332.7;21.9;0;4.5
12-9-17;0;36.4;15:20;14.9;5:46;25.9;72.8;11.4;34;0.7;47.5;22.4;0;4.45
11-9-17;0;36;16:4;11.7;6:12;23.2;78;12.9;41.2;0.7;300.7;22.1;0;4.44
10-9-17;0;29.8;15:20;13.8;6:24;21.7;68.3;20.7;40;0.9;334.9;22.3;0;4.24
9-9-17;0;30;16:56;11.5;5:56;21.8;79;28.6;48.1;1.7;254.5;16.7;0;4.46
8-9-17;0;37.1;15:20;17.3;6:10;26.1;73.9;11.4;45.2;1.2;246.6;21.7;0;5.55
7-9-17;0;37.6;15:42;18.7;5:8;27.9;76.7;19.4;44.2;1.1;233.3;21.2;0;5.28
6-9-17;0;38.2;15:28;19.2;4:6;28.2;79.8;19.9;48.2;0.8;313.9;21.8;0;4.95
5-9-17;0;36.6;15:42;17.1;5:54;26.8;84.4;26.5;53.8;0.7;298.9;22.4;0;4.7
4-9-17;0;35.4;15:20;15.2;6:24;25.8;87.2;20.9;51;1.3;239.3;22.7;0;5.45
3-9-17;0;34.9;14:6;19.3;5:48;26.7;81.7;24.4;54.7;0.9;278.7;20.3;0;4.64
2-9-17;0;34.4;15:6;19.1;5:58;26.6;78.1;32.3;55.5;1.3;85.4;22.1;0;5.24
1-9-17;0;36.1;16:10;18.1;5:48;26.9;75.2;20.3;48.4;1;70;22.7;0;5.21
31-8-17;0;34.4;16:36;15.9;5:36;24.7;82.7;21.4;54.3;0.7;33.4;23.2;0;4.65
30-8-17;0;31;15:40;15.2;6:12;22.8;88.2;28.5;59.7;0.8;308.5;23.6;0;4.51
29-8-17;0;29.7;14:28;15.4;4:24;20.9;90.2;32.5;67.3;0.8;202.5;15.6;0;3.47
28-8-17;0;26.9;15:56;19.1;0:0;23.4;86.9;47.1;64.1;1.6;176;15.1;1.2;3.64
27-8-17;0;32.9;16:18;21.7;7:14;26.6;83;35.1;55.8;1.4;155.2;10.6;0.2;3.73
26-8-17;0;38;13:50;20.4;6:10;29.1;69;18.1;38;1.1;47.4;15.5;0;4.82
25-8-17;0;37.2;14:30;18.9;4:24;27.4;72;16.6;42.1;0.9;307.6;20;0;4.98
24-8-17;0;37.6;15:2;18.8;4:30;28;79.7;17.7;43.7;1;260.3;23.1;0;5.53
23-8-17;0;39;15:46;19.4;4:8;29.1;80.6;17.5;44;1;268.5;23.7;0;5.77
22-8-17;0;38.8;16:20;19.7;4:54;29.1;75.8;15.3;43;0.9;303.2;24.1;0;5.65
21-8-17;0;39.8;15:38;21.4;6:4;30;79.3;17.7;45;1.1;185.7;24.3;0;6.18
20-8-17;0;39.6;13:22;20.4;5:24;29.9;79;19.3;46;1.3;112.6;24;0;6.41
19-8-17;0;41.2;16:26;19.4;3:54;29.5;75.8;14.5;43.5;0.8;269;23.5;0;5.7
18-8-17;0;40.2;16:30;19.3;5:10;29.1;81.2;14;47.1;0.8;281.3;24.4;0;5.71
17-8-17;0;40;16:2;16.3;5:22;28;76.6;11.4;38.6;0.8;271.4;24.9;0;5.71
16-8-17;0;39.6;15:48;16.4;6:2;27.9;84.1;7.4;40.2;1;232.6;25.1;0;6.1
